label,pixel506,pixel507,pixel508,pixel509,pixel510,pixel511,pixel512,pixel513,pixel514,pixel515,pixel516,pixel517,pixel518,pixel519,pixel520,pixel521,pixel522,pixel523,pixel524,pixel525,pixel526,pixel527,pixel528,pixel529,pixel530,pixel531,pixel532,pixel533,pixel534,pixel535,pixel536,pixel537,pixel538,pixel539,pixel540,pixel541,pixel542,pixel543,pixel544,pixel545,pixel546,pixel547,pixel548,pixel549,pixel550,pixel551,pixel552,pixel553,pixel554,pixel555,pixel556,pixel557,pixel558,pixel559,pixel560,pixel561,pixel562,pixel563,pixel564,pixel565,pixel566,pixel567,pixel568,pixel569,pixel570,pixel571,pixel572,pixel573,pixel574,pixel575,pixel576,pixel577,pixel699,pixel700,pixel701,pixel702,pixel703,pixel704,pixel705,pixel706,pixel707,pixel708,pixel709,pixel710,pixel711,pixel712,pixel713,pixel714,pixel715,pixel716,pixel717,pixel718,pixel719,pixel720,pixel721,pixel722,pixel723,pixel724,pixel725,pixel726
0,0,0,0,0,0,11,214,253,250,145,4,0,0,0,0,0,107,250,253,253,14,0,0,0,0,0,0,0,0,0,0,0,0,0,106,250,253,253,121,0,0,0,0,29,214,253,253,157,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,253,253,211,112,0,0,112,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,124,248,254,254,254,254,254,254,254,242,54,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,254,254,254,254,254,254,254,254,254,186,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,141,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,51,250,250,49,0,0,0,0,0,0,91,149,252,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,160,250,170,123,0,0,0,0,0,0,0,130,210,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,250,250,243,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,137,254,255,216,254,254,254,135,15,0,175,254,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,253,254,253,253,253,162,0,0,0,129,253,199,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,253,254,253,253,240,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,190,252,252,0,0,0,0,0,0,0,0,43,230,253,157,6,0,0,0,0,0,0,0,0,0,0,0,0,185,253,253,11,0,0,0,0,0,0,49,233,253,231,42,0,0,0,0,0,0,0,0,0,0,0,0,0,163,252,252,136,0,0,0,0,47,68,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,82,248,50,0,0,0,0,184,253,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,243,0,0,0,0,24,242,253,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,247,40,0,0,90,226,253,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,111,252,252,253,252,252,193,8,0,0,34,89,244,228,75,0,0,0,0,0,0,0,0,0,0,0,0,0,19,188,252,253,252,252,227,184,185,184,234,252,221,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,192,253,252,252,252,252,253,252,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,73,251,251,251,71,0,0,0,0,0,0,0,0,47,211,253,251,235,82,0,0,0,0,0,0,0,0,0,21,174,251,251,200,130,0,0,0,0,0,0,156,211,251,253,251,86,0,0,0,0,0,0,0,0,0,0,0,0,218,253,253,255,149,73,73,73,255,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,191,255,191,64,0,0,0,0,0,0,0,0,0,128,128,191,255,128,0,0,0,0,0,0,0,0,0,0,128,255,255,191,128,0,64,128,128,128,128,191,255,255,255,255,128,0,0,0,0,0,0,0,0,0,0,0,64,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,226,255,255,255,226,141,86,0,0,0,0,0,0,86,255,170,0,0,0,0,0,0,0,0,0,0,0,0,57,170,141,57,0,0,0,0,0,0,0,0,0,86,255,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,166,254,254,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,254,254,207,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,254,254,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,254,168,9,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,7,94,173,253,253,253,253,253,253,189,37,171,253,253,253,212,103,1,0,0,0,0,0,0,0,0,0,0,68,253,253,253,253,253,253,253,178,48,0,11,76,45,30,17,0,0,0,0,0,0,0,0,0,0,0,64,243,253,253,253,253,253,253,227,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,5,193,253,249,192,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,184,253,253,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,253,253,152,18,0,0,0,0,0,0,0,0,0,0,0,6,253,253,250,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,57,252,252,253,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,253,253,255,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,130,252,253,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,6,252,253,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,253,253,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,253,253,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,253,242,40,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,42,253,243,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,253,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,253,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,253,181,3,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,252,253,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,155,253,235,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,104,40,0,0,0,0,113,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,220,252,154,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,253,252,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,251,253,179,2,0,0,0,0,0,0,0,0,0,0,0,0,12,252,252,170,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,102,253,253,247,158,25,0,0,0,45,239,253,249,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,253,253,135,0,0,0,0,0,0,77,253,253,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,253,253,110,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,5,19,49,117,191,177,206,117,79,153,186,253,225,197,237,19,176,117,117,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,253,182,39,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,157,255,153,0,0,37,187,206,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,244,42,0,54,202,252,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,234,25,131,236,254,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,254,253,82,0,0,0,0,0,0,0,0,24,153,253,253,127,0,0,0,0,0,0,0,0,0,0,0,0,196,253,202,64,12,12,12,12,45,122,233,238,253,243,145,5,0,0,0,0,0,0,0,0,0,0,0,0,13,207,253,253,253,253,253,253,253,253,229,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,81,248,254,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,254,254,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,156,246,254,203,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,252,232,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,201,252,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,120,253,253,253,220,117,12,65,237,253,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,180,251,253,253,167,22,0,0,0,177,253,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,204,253,252,145,22,2,0,0,0,7,180,253,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,32,251,251,251,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,253,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,251,251,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,128,255,99,0,0,9,217,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,239,31,0,0,0,78,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,248,115,0,0,0,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,179,253,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,235,250,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,253,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,253,215,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,105,241,251,251,201,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,253,253,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,251,251,251,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,175,253,187,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,27,17,0,0,0,0,0,0,5,128,253,253,153,0,0,0,0,0,0,0,0,0,0,0,0,0,103,252,253,216,107,4,0,0,0,32,169,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,10,197,252,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,252,252,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,179,253,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,253,252,56,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,43,240,254,220,43,4,6,20,135,254,254,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,254,254,254,166,173,254,254,254,225,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,232,250,254,254,254,254,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,11,164,252,252,204,147,7,0,0,0,11,164,252,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,224,252,252,252,220,16,0,0,0,134,252,252,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,252,252,252,239,108,97,98,166,239,252,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,16,236,254,81,0,0,0,235,254,121,35,186,254,254,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,253,200,53,0,0,107,253,245,232,253,250,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,209,253,236,168,109,187,253,254,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,212,253,253,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,118,244,253,253,184,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,9,60,188,253,253,253,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,191,255,255,255,255,255,255,255,255,255,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,255,255,255,255,255,255,255,255,255,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,254,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,195,254,50,0,0,0,0,0,0,0,0,0,0,0,0,0,59,67,0,0,0,0,0,0,13,72,134,241,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,207,209,249,253,235,175,253,214,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,253,253,227,77,21,193,253,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,188,185,31,0,0,22,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,252,218,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,252,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,253,205,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,245,230,131,114,114,188,234,254,251,222,179,95,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,192,254,254,215,187,128,48,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,48,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,94,251,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,244,169,0,0,0,0,0,0,40,120,63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,228,29,0,0,33,115,175,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,253,253,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,253,253,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,253,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,253,143,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,23,48,48,4,0,93,253,253,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,253,253,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,253,253,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,36,214,253,253,253,255,253,253,253,153,96,84,0,0,60,155,253,253,253,95,0,0,0,0,0,0,0,0,115,251,251,251,251,253,251,251,251,251,253,244,190,190,228,253,251,251,184,23,0,0,0,0,0,0,0,0,253,251,251,251,251,253,251,251,251,251,253,251,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,152,254,254,254,254,254,254,254,254,239,226,211,159,105,156,216,244,67,36,36,0,0,0,0,0,0,0,0,197,254,254,254,240,249,254,254,254,254,254,254,254,254,254,254,254,254,254,153,0,0,0,0,0,0,0,0,126,253,254,254,222,243,254,254,254,254,255,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,105,253,253,253,253,253,253,253,253,244,224,237,253,253,102,0,0,0,0,0,0,0,0,0,0,0,0,4,172,253,253,253,253,253,253,253,242,89,0,39,228,253,206,0,0,0,0,0,0,0,0,0,0,0,0,18,253,253,253,253,253,253,253,212,90,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,109,253,253,183,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,247,253,253,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,169,253,237,118,0,0,0,0,0,0,0,0,0,0,0,0,196,253,171,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,255,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,141,255,255,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,29,57,86,141,226,255,255,255,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,49,216,254,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,160,254,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,121,77,68,68,167,251,254,194,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,73,134,252,252,252,201,106,252,253,252,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,233,252,252,202,94,76,132,252,253,224,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,249,252,252,252,66,30,228,252,252,253,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,198,255,141,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,198,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,170,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,255,114,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,6,88,232,254,203,9,0,0,0,0,0,25,41,55,202,182,39,0,0,0,0,0,0,0,0,35,117,117,167,254,254,254,166,199,205,205,205,205,205,235,254,254,254,254,107,0,0,0,0,0,0,0,0,113,254,254,254,254,254,254,254,254,254,254,253,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,254,253,253,253,253,253,253,221,131,171,253,253,253,253,253,253,253,253,253,89,0,0,0,0,0,0,0,0,197,236,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,151,11,0,0,0,0,0,0,0,0,0,85,253,253,253,253,253,253,253,253,253,253,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,76,246,254,244,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,169,253,241,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,244,254,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,64,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,255,255,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,255,128,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,191,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,44,239,253,230,0,3,196,253,253,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,253,243,69,128,253,253,240,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,253,253,239,227,253,253,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,7,200,253,227,52,0,133,251,61,0,0,0,0,123,244,176,2,0,0,0,0,0,0,0,0,0,0,0,0,73,253,253,247,113,219,224,0,0,0,35,113,247,208,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134,228,253,253,253,252,139,57,106,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,253,253,253,253,210,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,75,137,224,243,253,253,244,99,19,0,0,0,0,0,0,0,0,0,0,13,154,63,0,0,22,30,172,193,253,254,253,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,121,254,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,254,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,254,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,185,17,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,7,202,249,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,254,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,255,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,102,255,200,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,220,236,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,212,203,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,86,254,254,254,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,221,254,254,254,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,254,254,255,254,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,37,84,84,84,84,84,84,53,0,72,253,253,253,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,254,253,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,253,253,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,8,233,253,253,163,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,253,253,230,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,221,253,253,69,0,0,0,0,0,0,0,0,0,0,0,0,0,233,253,253,94,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,36,253,253,52,0,0,0,0,0,0,0,0,0,91,252,253,55,0,0,0,0,0,0,0,0,0,0,0,36,253,253,164,0,0,0,0,0,0,0,0,35,209,253,232,47,0,0,0,0,0,0,0,0,0,0,0,13,200,253,181,6,0,0,0,0,0,18,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,31,133,249,253,253,208,102,3,0,12,104,170,241,241,241,247,221,0,0,0,0,0,0,0,0,0,0,32,208,253,253,249,170,22,30,83,183,224,253,253,253,253,253,195,83,0,0,0,0,0,0,0,0,0,0,205,253,253,253,243,133,199,218,253,253,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
